appid,name,release_date,price
826370,Spirits of Mystery: The Silver Arrow Collector's Edition,2018-03-30,7.19
826420,Dark Romance: Heart of the Beast Collector's Edition,2018-04-06,7.19
826430,Twilight Phenomena: The Incredible Show Collector's Edition,2018-04-09,7.19
826450,Paws 'n Claws VR,2018-05-21,7.19
826460,The Road to Hades,2018-04-12,3.99
826480,VR Benchmark Kanojo,2018-04-18,0.0
826550,Golf Cart Drive,2018-04-02,2.89
826580,Mervin and the Wicked Station,2018-04-06,2.09
826600,I am not a Monster,2018-09-27,10.29
826660,Rosette and Words,2018-04-16,2.09
826810,Floor By Floor,2018-03-17,0.0
826930,The Capture Worlds,2018-04-19,7.19
827100,Aladin & the Enchanted Lamp,2018-03-29,1.69
827110,The Three Musketeers - D'Artagnan & the 12 Jewels,2018-04-03,1.69
827120,Les Misérables: Cosette's Fate,2018-04-03,2.09
827130,Les Misérables: Jean Valjean,2018-04-03,2.09
827170,FlickSync - Mad Hatter VR,2018-03-30,0.0
827220,Overclocked: The Aclockalypse,2018-04-26,0.0
827270,Bounty Hunter: Space Detective,2018-03-31,1.69
827290,Secret Little Haven,2018-04-16,3.99
827410,Luminous Combat,2018-07-27,1.69
827420,Coin Pusher,2019-02-13,0.79
827450,InkSplosion,2018-05-09,3.99
827460,TETRA's Escape,2018-08-10,3.99
827520,Risky Wings,2018-07-31,3.99
827530,Current,2019-03-15,1.69
827540,A Penny For Some Motivation,2018-04-10,0.79
827560,Arena of the Gods,2018-03-22,4.79
827590,Nova Wing II,2018-04-11,0.79
827640,Trash Story,2018-05-29,0.79
827670,Fairyland: Chronicle,2018-04-16,3.99
827770,Pathosis,2018-04-10,4.79
827780,Margot's Word Brain,2018-04-05,2.09
827830,Castle Agony,2018-04-06,4.99
827860,Destined,2018-05-19,0.0
827890,Jungle Jorney,2018-04-03,0.79
827900,Bounty Hunter: Stampede,2018-04-03,1.69
827920,Bounce,2018-04-02,0.79
827930,Strive,2018-06-14,0.0
827940,Marvellous Inc.,2018-04-27,3.99
827950,Inzo,2018-04-27,1.69
828030,One Ping Only,2018-04-14,0.0
828050,The Mirror Lied,2018-10-25,0.0
828070,Treasure Hunter Claire,2018-07-19,15.49
828080,Pong like,2018-04-16,0.79
828090,TCPingInfoView,2018-12-16,0.79
828150,WIN THE GAME!,2018-04-06,0.79
828160,X-Town 3D game,2018-04-15,3.59
828170,Pivross,2018-04-16,0.0
828230,Dungeons of the dead,2018-04-12,0.79
828240,HOST,2018-07-01,7.19
828250,Stargazer program,2018-05-23,4.79
828350,Tomb Towers,2019-04-04,3.99
828380,Death Mark Vol.1 - 死印之迷雾,2018-05-31,7.19
828410,OniBushi VR,2018-04-13,7.19
828420,Six Second Slam,2019-02-05,0.79
828440,The Other Side Of The Screen,2018-05-28,3.99
828460,Corpse Mob,2018-06-04,1.69
828480,MinigolfPark VR,2019-03-29,3.99
828520,Metis One,2018-06-01,5.79
828540,Игра забытых Богов. Проснись / Game of the forgotten Gods. Wake up,2018-04-17,0.79
828550,Trivia Vault: Hockey Trivia,2018-04-03,9.99
828580,NEKO-NIN exHeart 2,2018-04-27,7.19
828590,Super Weekend Mode,2018-04-09,2.09
828660,War Of The Zombie,2018-04-04,10.29
828680,Wasteland Rampage,2018-12-14,7.19
828710,Laws of Machine,2018-04-18,2.89
828730,Dumb As Wizards,2018-04-20,7.19
828770,Turbo Soccer VR,2018-06-14,7.19
828860,The Stroke of Midnight,2018-04-26,19.49
828890,My Golf,2018-04-26,0.79
828900,The Stillness of the Wind,2019-02-07,9.99
828910,aMAZE Frozen,2018-04-04,0.79
828950,Howlville: The Dark Past,2018-05-11,7.19
828960,Blonde Driver,2018-04-10,0.79
828970,Hit The Hive,2018-08-23,8.99
829040,Light Borrower,2018-06-27,3.99
829080,Burst Into,2018-04-04,2.09
829110,LEGO® DC Super-Villains,2018-10-16,34.99
829210,AIdol,2018-04-23,8.29
829250,Craft and Dungeon,2018-04-03,0.79
829260,Morning Never Comes,2018-04-06,0.79
829300,bomber-un,2018-04-05,2.09
829370,Nicky - The Home Alone Golf Ball,2018-04-13,0.79
829390,Kitten Life Simulator,2018-04-23,2.89
829410,Project Myriad,2018-07-18,3.03
829420,Fun Hospital,2018-06-21,0.0
829490,Firebird - Steam version,2018-04-03,1.69
829540,Viki Spotter: Shopping,2018-04-06,1.69
829560,Katie,2018-05-07,2.09
829590,CryoFall,2019-04-03,15.99
829610,Alice In VR,2018-11-14,2.09
829630,Skat Stammtisch,2018-04-30,6.19
829660,No Time to Relax,2019-02-28,10.99
829720,The Nature,2018-09-26,2.89
829750,Robots Attack On Vapeland,2018-04-04,2.09
829760,Synthrally,2018-07-30,3.99
829780,Baby's on fire: 99 virgins,2018-04-04,0.79
829940,Russian World,2018-04-04,0.79
830360,Platform Challenge,2018-04-20,0.79
830380,Zombie Apocalypse Survivor,2018-04-30,4.99
830390,Vadine: Bite-Man,2018-10-30,1.69
830410,Nogalious,2018-08-08,7.19
830430,Drowning,2018-11-07,2.09
830470,MazeBot,2018-05-03,0.0
830490,Achievement Lurker: You are going to have to work hard for these nuts,2018-06-19,1.69
830500,The Blobs Fight,2018-06-21,11.39
830510,Bounty Hunter: Ocean Diver,2018-04-09,1.69
830520,Finger Jets,2018-04-24,1.69
830590,Holy Potatoes! A Spy Story?!,2018-11-07,12.99
830620,Storm of Jigsaw Puzzles,2018-10-17,7.19
830630,Existential Kitty Cat RPG,2018-04-05,2.09
830710,The Eerie Inn,2018-04-19,3.99
830750,Poker Simulator,2018-04-06,3.99
830810,Death Game+,2018-04-19,0.79
830820,Jets'n'Guns 2,2018-12-11,9.29
830890,Infinite Vector,2018-04-16,7.19
830980,Doodle Date,2018-04-19,1.69
831060,Black Jack Story,2018-04-25,0.79
831070,The Cabinets of Doctor Arcana,2018-10-05,7.19
831090,OS:Path,2018-04-19,2.89
831100,Brother Perro,2018-04-26,0.0
831120,Space Pilgrim Academy: Year 2,2018-04-20,1.69
831150,Conveyor VR,2018-12-11,7.19
831180,Pixel Beef Battle,2018-04-21,3.99
831230,Doors Quest Demo,2018-04-20,0.0
831250,Maxi Pool Masters VR,2018-04-11,2.09
831260,KeyBoard Guitar Master,2018-04-11,1.69
831350,Hovercraft Drive,2018-04-06,3.99
831450,Kolb Antarctica Experience,2018-04-17,2.09
831460,VOICEACTRESSⅡ,2018-09-24,1.69
831480,Killer Backflip 5,2018-04-12,0.79
831490,Draw Near,2018-04-15,0.0
831510,Another Brick in Space,2018-04-11,2.89
831520,Jurassic City Walk,2018-04-25,2.89
831530,SRC: Sprint Robot Championship,2019-02-01,11.39
831540,Norilsk,2018-04-27,2.09
831560,WARRIORS OROCHI 4 - 無双OROCHI３,2018-10-15,54.99
831570,Isoland,2018-05-01,0.79
831590,VRQ Test,2018-04-11,0.0
831650,Chronus Arc,2018-11-14,11.69
831660,茂伸奇谈-HAPPY END- 合集版 / Monobeno-HAPPY END- Deluxe,2019-01-25,23.79
831670,SPACE HUNT,2018-06-22,0.79
831680,Hero Go,2018-05-16,1.69
831690,Piano Play 3D,2018-04-26,2.89
831710,Electronic Piano,2018-04-19,3.99
831720,EMMA The Story,2018-05-24,0.79
831740,Circles of hell,2018-04-14,7.19
831770,Zombie Derby,2018-04-20,1.69
831790,Geeste,2018-04-18,2.09
831810,Bane of Asphodel,2018-04-21,0.0
831910,Croc's World Construction Kit,2018-04-20,1.69
831950,Infinite Survival,2018-04-23,2.89
831980,Out of the Park Baseball 20,2019-03-22,30.99
832020,Questery,2018-04-30,0.79
832080,Google Spotlight Stories: Back to the Moon,2018-05-02,0.0
832380,Reignman（掌控者）,2018-05-10,2.89
832420,ICED VR,2018-05-29,7.19
832470,Season Up,2018-04-06,1.69
832490,Alchemy of Castle,2018-04-26,0.79
832510,AeroChopper,2018-04-29,0.0
832520,灵文西游,2018-07-30,2.09
832530,VR GAME-Brick of War 魔块战争,2018-05-02,2.1
832540,Art of Murder - Hunt for the Puppeteer,2018-07-13,3.99
832550,Tetripank,2018-04-09,0.79
832610,Corrupted,2018-09-27,7.19
832650,Royal Adventure,2018-04-19,5.19
832680,Darts and Friends,2018-04-09,3.99
832690,Stonetowers,2018-11-07,10.99
832710,The 7th Circle,2018-09-10,7.19
832720,Dungeon Brewmaster,2018-05-23,11.39
832990,Apocalypse Rider,2018-08-23,2.89
833010,Zombie Forest 2,2018-05-28,4.79
833030,Hypertrain,2019-02-28,7.19
833040,Hiveswap Friendsim,2018-04-13,0.79
833070,Arrowborn,2018-07-23,11.39
833110,The Steadfast VR Challenge,2018-09-25,11.39
833140,Supaplex,2018-05-09,7.19
833150,Hungry Fish Evolution,2018-04-11,0.79
833180,Spaceship Commander,2018-05-23,7.19
833260,catAnod,2018-04-23,2.09
833270,Citrouille,2018-11-04,7.99
833290,Outrunner 2,2018-04-16,0.79
833300,Fantasyland,2018-04-21,6.19
833360,Star Valor,2018-07-13,8.29
833370,HexLab,2019-01-25,3.99
833390,En Tactico,2018-04-10,1.69
833400,Corral,2018-09-26,7.19
833440,Vera Swings,2018-10-11,4.79
833470,Rabbit: Jigsaw Puzzles,2018-04-13,0.79
833540,The Platformer Gun,2018-04-19,3.99
833640,Sci-fi Chess,2018-04-11,0.79
833650,Dust n Wheels,2018-06-22,9.29
833660,Grave Prosperity - part 1,2018-04-30,3.99
833670,Naughty study for exams with a ghost,2018-11-15,1.69
833690,Cubesc,2018-04-24,1.69
833700,City Bus Simulator 2018,2018-04-18,2.89
833770,Couch Party Game Night,2018-09-27,1.69
833800,Speed Car Fighter,2018-05-01,7.19
833810,Extreme Formula Championship,2018-05-11,5.19
833820,Mountain Racing,2018-05-15,3.99
833890,NeoSticks,2018-04-20,1.69
833910,Overchunked,2018-04-12,0.79
833920,Meme Machine,2018-06-22,3.99
833940,Vertigo FPS,2018-06-27,6.19
833980,Dave,2018-11-30,5.79
833990,Stonewall Penitentiary,2018-05-13,10.99
834000,Cross Country Skiing VR,2018-04-12,0.0
834030,Slamdunk VR,2018-04-23,13.99
834050,SixGenerals | 六小将传说,2018-05-17,7.19
834060,Goblin Walker,2019-01-09,2.09
834070,AI Escort,2018-04-12,1.69
834100,Dungeon Adventure,2018-06-20,3.99
834140,Blacksmith: Dark Times,2018-07-19,4.79
834150,Glare1more,2018-09-14,6.28
834180,#CuteSnake 2,2018-04-20,0.79
834210,Clicker Planet,2018-04-10,1.69
834280,Fishing Sim World,2018-09-18,14.99
834340,The Hardest Dungeon,2018-11-29,6.0
834380,Cube Zone,2018-05-15,3.99
834390,Kingmaker: Rise to the Throne,2018-05-31,11.39
834420,RollingBall: Unlimited World,2018-04-10,0.79
834440,NAMELESS,2018-10-25,7.19
834450,Roarr! The Adventures of Rampage Rex,2018-11-07,3.99
834470,Zima uhodi!,2018-04-18,0.79
834530,Yakuza Kiwami,2019-02-19,14.99
834740,Circle Empires,2018-08-08,5.79
834750,Crucible Falls: Together Forever,2018-04-21,3.99
834760,Robot Wants It All,2019-04-04,15.49
834910,ATLAS,2018-12-22,23.79
834930,Bishi and the Alien Slime Invasion!,2018-04-23,2.09
835040,美少女夏日欢乐!,2018-05-24,1.49
835110,America's Retribution,2018-04-21,2.89
835130,Last Stanza,2018-11-09,5.99
835430,La-Mulana 2,2018-07-30,19.49
835440,Naturallandscape - Grand Canyon (自然景观系列-美国大峡谷),2018-04-12,3.99
835450,Neon Force Pushers,2018-04-25,0.0
835490,Deadly Stigma,2018-08-25,0.79
835510,Horror Fish Simulator,2018-04-15,0.79
835520,Dodge Show,2018-04-20,0.79
835530,魔物娘物语,2018-05-18,0.79
835560,Ancient Rush 2,2018-05-04,2.09
835600,Techwars Deathmatch,2018-04-17,3.99
835630,All You Can Feed: Sushi Bar,2018-04-20,1.69
835640,Dust and Salt: The Battle for Murk,2018-07-11,2.99
835660,Circle UP,2018-06-19,2.89
835680,Intelligence: Dinosaurs,2018-07-17,1.69
835690,City Sweeper - Clean it Fast!,2018-06-26,3.99
835700,Alice - Behind the Mirror,2018-04-06,1.69
835710,Tactics Maiden Remastered,2018-09-28,12.89
835740,HyperFighter Boost Mode ON,2018-05-04,5.79
835760,Cyber Fight,2018-04-12,0.79
835860,Dreadnought,2018-10-14,0.0
835910,Above the Fold,2018-12-03,10.99
835950,Transpose,2018-11-06,15.49
836080,BARRAGE / 铁幕,2018-04-18,3.99
836110,Time Tenshi Paradox: Episode 2,2018-04-13,2.09
836120,Hard Way To Heaven,2018-04-20,4.79
836230,Heavy Blade,2018-05-28,7.19
836260,Call of Bitcoin,2018-04-23,0.79
836280,Dynamite Bunny: Catch The Carrot,2018-04-27,4.79
836290,Achievement Lurker: Ballad of the Shimapan Warrior - King of Panties,2018-06-19,1.69
836300,Humble Pie,2018-05-08,0.79
836330,The God,2018-05-18,10.29
836350,Heartbreak High: A Break-Up Simulator,2018-05-21,3.99
836400,Basketball Hero VR,2018-06-20,3.99
836420,Beginner'sGame,2018-05-05,4.79
836440,MonsterxMan: Inheritence To Lust,2018-04-24,0.0
836450,Heaven Will Be Mine,2018-07-25,11.39
836460,Etherian,2018-11-08,15.49
836470,Mage Fort,2018-05-10,3.99
836480,恋爱模拟器 Love Simulation,2018-04-29,1.69
836490,月夜下的紅茶杯 ~ Blacktea With Moon,2018-05-08,0.79
836540,Viking Brothers 2,2018-04-30,5.19
836550,Viking Brothers 3,2018-04-30,5.19
836560,Viking Brothers 4,2018-04-30,5.19
836610,Jigsaw 360,2018-12-07,1.69
836690,HomestarVR,2018-05-01,7.19
836700,Doctor Flow,2018-06-27,4.79
836760,Sorcery Saga: Curse of the Great Curry God,2018-06-04,15.49
836770,Art of Murder - Cards of Destiny,2018-07-13,3.99
836790,Dr. Pills,2018-04-17,1.69
836850,Tiny Tanks,2019-04-11,7.99
836860,Art of Murder - The Secret Files,2018-07-13,3.99
836870,Art of Murder - Deadly Secrets,2018-07-13,3.99
836940,【SCP】器関ノ彷徨 -The will of a single Tale-【DEMOver.】,2018-05-04,0.0
837040,Redneck Kentucky and the Next Generation Chickens,2019-03-11,3.99
837090,Chronicles of Mystery - The Tree of Life,2018-07-13,3.99
837100,Chronicles of Mystery - The Legend of the Sacred Treasure,2018-07-13,3.99
837110,Chronicles of Mystery - Secret of the Lost Kingdom,2018-07-13,3.99
837180,Slamoids!,2018-08-08,0.79
837190,TANGLEWOOD®,2018-08-14,13.99
837200,NetHack: Legacy,2018-08-10,4.79
837210,Doodle God: Genesis Secrets,2018-05-10,9.29
837240,Shopkeeper Simulator VR,2018-09-19,6.19
837260,Roller Coaster Apocalypse VR,2018-04-17,2.09
837270,Tharn,2018-05-17,2.09
837280,Lost Borderline,2018-05-03,0.0
837290,Blind Mind,2018-04-19,0.79
837310,Telophase,2018-04-23,0.0
837330,Crimson Shift,2018-04-29,2.09
837380,DeoVR Video Player,2018-04-24,0.0
837390,My zero trip,2018-05-24,0.79
837400,Fated Kingdom,2018-05-28,7.19
837430,Flying Aces - Navy Pilot Simulator,2018-12-12,15.49
837440,MineSweep,2018-07-13,0.79
837500,Leder Panzer,2018-08-17,7.19
837530,Dark Ghost RPG,2018-04-17,4.79
837550,Bouncy Butter Ball,2018-05-31,3.99
837590,Operation Thunderstorm,2018-07-13,3.99
837600,The Royal Marines Commando,2018-07-13,3.99
837610,Mary Skelter: Nightmares,2018-07-19,19.49
837640,TapSonic World Champion VR,2018-06-14,0.0
837720,Tactical Mind,2018-04-27,2.09
837780,Coin-Op Kingdom,2018-08-09,5.49
837790,Around the World in 80 Days,2018-04-03,1.69
837800,Red Riding Hood - Star Crossed Lovers,2018-04-04,1.69
837850,Photonic Distress,2018-08-03,3.99
837900,Bitcoin Trader,2018-05-03,2.07
837920,Abnormal world: season one,2018-04-18,0.79
837930,Alone,2018-05-01,0.79
837940,Mobile Forces,2018-06-08,2.89
837950,Mad Carnage,2018-08-02,2.89
838010,Double Cross,2019-01-09,15.49
838050,The Hero Project: Open Season,2018-04-05,2.89
838100,Point,2018-04-24,0.79
838110,HyperParasite,2019-04-03,6.19
838150,Falling Slime,2018-06-12,3.99
838160,Trail Breaking,2018-06-24,7.19
838180,MechCorp,2018-08-02,6.19
838220,Endersite,2018-05-25,0.0
838260,Food From The Sky,2018-04-19,2.09
838270,Grandpa,2018-09-28,2.89
838310,Bloodstained: Curse of the Moon,2018-05-24,8.99
838330,Warlords Awakening,2018-11-28,9.29
838340,May,2018-05-10,3.99
838350,太吾绘卷 The Scroll Of Taiwu,2018-09-20,15.49
838380,DEAD OR ALIVE 6,2019-02-28,54.99
838390,Merry Glade,2018-05-11,2.09
838420,Longboard Stunts and Tricks,2018-04-29,2.89
838440,The Great Race,2018-05-17,6.99
838490,Theorem,2018-04-24,0.79
838510,Find & Destroy: Tank Strategy,2018-06-12,0.0
838540,City Escaper,2018-04-20,0.79
838640,My Super Tower 3,2018-06-15,3.99
838690,Unleashed,2018-10-17,9.29
838700,Azada: Ancient Magic,2018-04-20,5.19
838720,Mystery Tales: Alaskan Wild Collector's Edition,2018-04-23,7.19
838730,Grim Tales: The Stone Queen Collector's Edition,2018-04-27,7.19
838790,The Devil's Garden,2018-08-14,10.99
838820,Warzone VR,2019-01-25,7.19
838840,Secret of Harrow Manor,2018-04-24,0.79
838900,Cereal Soup,2018-06-02,0.0
838940,Little Marisa's Disaster Journey,2018-04-28,0.79
838980,Eon Fleet,2018-04-19,0.79
838990,Endhall,2018-12-04,2.09
839010,Real Winners: Victoryball,2018-10-08,5.79
839030,Mad Frost,2018-05-14,0.79
839040,Fasaria World: Ancients of Moons,2018-07-19,15.49
839090,Galaxy Ball Defender,2018-04-25,2.89
839130,Snowball Saves Summer,2018-09-26,7.19
839170,Paradox of the Cryptomancers,2018-05-25,3.99
839200,SpedV,2018-12-26,0.0
839210,The Land of the Seazogs,2018-10-31,2.99
839230,Mr. Sweet,2018-08-15,0.79
839240,Penny Black,2018-05-17,0.0
839250,三国英雄列传 (Legendary Heros in the Three Kingdoms),2018-04-27,6.19
839260,Russian AYE Horror,2018-04-18,0.79
839280,Cartonfall,2019-02-27,5.79
839300,Legendary Eleven: Epic Football,2019-03-01,11.99
839310,Signal Simulator,2018-04-29,14.0
839340,SOK MIN,2018-04-18,1.69
839350,Melordandek,2018-12-22,9.29
839370,The story of Gods 七神物语,2018-06-26,0.79
839420,Krampus is Home,2019-03-22,11.39
839430,Flurius,2018-04-24,0.79
839450,7'scarlet,2019-03-12,23.79
839460,Psycho Squirrels,2018-05-15,1.69
839500,DAOKER:A BANISHED TIGER,2018-05-17,7.19
839520,The Legend of Evil,2018-10-19,5.99
839530,Bomight,2018-04-30,0.79
839540,Electroquest: Resistance is Futile,2018-04-29,2.89
839560,Shrinking Pains,2018-04-27,0.0
839570,What Are You Stupid,2018-04-16,3.99
839590,Hamster Daily,2018-07-03,0.79
839620,Bomb Labyrinth,2018-04-29,2.89
839630,Survisland / 实境求生,2018-07-16,11.39
839670,Alice's Adventures - Hidden Object. Wimmelbild,2018-06-08,1.99
839680,The Front of Greed,2018-08-16,0.0
839730,Planum,2018-04-18,0.79
839810,Drift 4000,2018-05-17,0.0
839820,Match Connect Challenge,2018-05-11,1.69
839890,Kama Bullet Heritage 2,2018-04-18,5.19
839920,9 Balls,2018-04-20,0.79
839940,Silverworld,2018-04-12,5.19
839960,The Technician,2018-12-10,11.39
840010,Garden Paws,2018-12-18,15.49
840020,Gun Rage,2018-09-17,7.19
840060,Good Doggo,2018-04-30,0.0
840090,Battleground Shooting Training 吃鸡枪法训练器,2018-06-22,1.69
840100,Magic Scroll Tactics / マジックスクロールタクティクス / 魔法卷轴 / 魔法捲軸,2018-04-27,9.29
840120,Pi is Everything,2018-05-02,3.14
840130,Battle Royale: Survivors 究极求生:大逃杀,2018-08-29,3.99
840140,武侠乂 The Swordsmen X,2018-07-26,22.49
840170,Delivery man simulator,2018-04-25,0.79
840180,On Board 4 PC,2018-04-23,0.79
840190,INSECT HAZARD,2018-11-02,4.79
840230,Chicken ~Boiled Egg~,2018-05-18,5.79
840240,Mosaic: Game of Gods II,2018-04-27,2.89
840270,Fitness Simulator,2018-04-19,2.89
840290,Pendula Swing Episode 1 - Tired and Retired,2018-08-15,0.0
840300,Supralympic Runners,2019-02-06,5.95
840340,Walls in Dead,2018-04-19,0.79
840380,Quible Sphere,2018-07-13,1.69
840410,Mushroom Heroes,2018-05-02,0.0
840430,Planetary Dustoff,2019-02-20,11.39
840440,Good Boy!,2018-05-02,0.79
840500,Dictator's dreams,2018-04-22,0.79
840580,Virtual Foosball,2018-05-10,2.99
840590,ANOIX,2018-04-20,2.09
840610,Fortune-499,2018-05-10,3.99
840620,Geometry Boxer,2018-05-01,0.0
840690,Setup Developer Tool 2018,2018-05-17,15.49
840700,Qvabllock,2018-04-30,0.79
840710,Trivia Vault: Tennis Trivia,2018-04-19,9.99
840720,Sword Art Online: Lost Song,2018-11-12,15.99
840730,The Sandbox of God: Remastered Edition,2018-05-09,2.89
840800,Outlaws of the Old West,2019-03-12,15.49
840810,Data Ball,2018-06-26,7.19
840860,I Pay No Rent,2018-05-15,2.89
840910,"Save her, from dreams",2018-05-10,5.19
840920,Asimov Laws,2018-05-15,7.19
840930,Bing Bong XL,2018-05-14,0.79
840980,Exoder,2018-04-23,5.79
841010,Jack and Sara: Educational game,2018-05-02,1.69
841020,Knockdown the Ball,2018-04-24,0.79
841030,Fairy Escape,2018-04-27,1.69
841120,Wheelchair Simulator VR,2018-05-08,11.39
841140,Square Head Zombies 2 - FPS Game,2018-05-01,7.19
841200,Intelligence,2018-04-19,2.09
841210,WW Fantasy,2018-05-04,2.09
841260,Final Match,2018-05-10,1.69
841270,Trap,2018-05-02,0.0
841300,Together,2018-05-01,0.0
841320,Whitevale Defender,2018-05-23,3.99
841340,Fightttris VR,2019-02-27,1.99
841350,NALOGI 2,2018-05-31,1.69
841370,NBA 2K19,2018-09-06,39.99
841420,Stickman.io,2018-05-28,2.89
841430,Need for Synthol,2018-05-31,2.89
841440,ShellBlast: Legacy Edition,2018-05-09,2.89
841460,The Great C,2018-10-08,4.79
841500,Sheep Game,2018-04-27,0.0
841570,BlindMaze,2018-04-20,0.79
841590,Boat Adventure,2018-04-26,0.79
841600,Aura of Worlds,2018-04-24,7.19
841660,The Treehouse Man,2019-02-13,6.99
841680,Hazmat Hijinks,2018-08-01,1.69
841770,Siralim 3,2018-10-15,11.39
841790,Adventures in the Light & Dark,2018-07-24,2.89
841800,Super Heroes: Men in VR beta,2018-04-16,7.19
841830,Semi-Sweet Tofu,2018-05-03,0.0
841840,Escape From Cozy Island,2018-05-07,3.99
841860,#Have A Sticker,2018-04-26,0.0
841870,Guardian of Immortal Mountain(仙山守卫者),2018-05-10,0.0
841970,Play Top Frag,2018-10-10,7.19
841980,Avalon Legends Solitaire 3,2018-06-04,7.19
841990,Der Milchbauer,2018-08-21,2.09
842030,Not So Middle Ages,2018-04-27,2.89
842070,FantasyDynasty: Le château DERETIC,2018-04-30,0.79
842120,Arca's Path VR,2018-12-04,13.99
842130,Sunny Smiles,2018-04-25,0.79
842140,Kitten'd,2018-07-10,11.39
842150,Wild West Saga: Idle Tycoon Clicker,2018-12-18,0.0
842170,Hyperspace Dogfights,2018-05-14,8.0
842190,江湖侠客行,2018-05-04,5.19
842250,GM Forge - Virtual Tabletop,2018-05-30,23.79
842270,Formula X,2018-05-05,3.99
842290,ArcBall 2,2018-04-24,0.79
842310,Zimbo,2018-05-04,0.79
842420,A Walk in the Woods,2018-05-01,0.0
842470,Cranes,2018-05-04,3.99
842500,Kickshot,2018-05-04,0.0
842510,Survival Maze,2018-04-25,2.09
842520,Neon Void Runner,2018-04-23,1.99
842530,Police Patrol,2018-04-23,0.99
842560,War Hunter,2018-04-24,2.99
842590,Knight Fighter,2018-04-24,0.99
842620,Funny Yo,2018-04-25,1.99
842640,Deadly Tropics,2018-04-23,2.09
