appid,publisher
894450,Primitive Studio
894460,Sierra Lee
894540,Karosu-Maker
894570,InArcade
894630,Monticube
894730,e-FunSoft Games
894740,Cosmocat
894750,Patryk Starzyński
894790,familyplay
894820,Dikobraz Games
894830,DimleTeam
894890,AquaBomber
894900,Night Dreams Studio
894920,Chainsaw Games
894930,0Cube
895060,RewindApp
895080,Michael Amzovski
895120,D4 Laboratory
895140,Meggic
895150,Netdragon Websoft Inc
895170,Aaron Angert
895180,DLsite
895210,SteinBock Games
895220,PeriScope Game
895330,Bullid Games
895360,AYE Technology
895370,OKSoft
895380,Dagestan Technology
895420,Artifex Mundi
895430,Valkyrie Games
895470,Date/Time
895550,Softwaves Dist.
895570,For Kids
895580,Studio Thug Life
895600,L. Stotch
895610,Well Bred Rhino
895650,Chota Games Studio
895670,Super Bit Machine
895710,B. PRODUCTIONS
895750,theBroodProductions
895820,Precatio
895850,AnelaGamesStudio
895860,AnelaGamesStudio
895890,Shadow Factory
895920,轻文
895930,Sylvestrina
895940,Rush Games
895960,Black Void Media
895980,SharkLord Entertainment
895990,3acg
895990,33ParadoX
896030,SakuraGame
896040,INDIECN 
896070,Team Lambda
896110,e-FunSoft Games
896160,Hamsters Gaming
896170,CCYY
896180,wraithgames
896220,Teamomega
896240,Owlgorithm LLC
896340,Freaky Creations
896350,Brian Fitzgerald
896370,DigitalArtefact
896380,Pickle Drugs
896400,Alien Jellyfish
896420,Moon and Sea Studios
896460,Syndicate Atomic LLC. 
896500,Red Cattus
896510,Mythical Alterno
896550,Evil Bunny Studios
896570,AFBIK Studio
896590,Dohi Sweden AB
896650,Auraro
896700,Simulators Live
896730,Gamenesis
896850,Smartmove
896860,BlackNoiseStudio
896880,EYEJAM STUDIOS
896890,Totem Entertainment
896960,Outright Games Ltd. 
896970,Big Fish Games
896990,Big Fish Games
897000,Big Fish Games
897010,Big Fish Games
897020,Big Fish Games
897030,Arbitrary Metric
897040,Ghost_RUS Games
897100,Pulse Studio LLC
897210,WoolyLittleGuys
897270,moon soul
897290,2axion
897300,W.T.B.
897330,ToastieLabs
897360,DIEVOLUTION SOFTWARE
897390,Action Portal
897400,Speedspark Studio
897420,Anamik Majumdar
897440,Kagura Games
897530,Chaos Theory Studios
897550,EviceGames
897630,GrabTheGames
897690,Nickervision Studios
897700,Phodex Games
897760,Petushock Production
897770,Jhonatas da Silva Farias
897800,Gold5Games
897820,Devolver Digital
897830,RhinoGearz
897880,Softwaves Dist.
897910,Buce Studios LLC
897940,Indie Glue
897950,Sunfall games
898000,BlackRat
898040,Bannerman Games
898080,puncta
898090,MagicK
898120,dosinis
898160,Charlie Behan
898170,Studio Cypix
898180,gfdsahdgsye7
898240,NCTkl
898250,Pavel Black
898260,stardust.ch
898290,NAPE GAMES
898320,Unlit Interactive
898340,Gunnar Games
898380,VirtexUniverse
898440,Dreamflake
898450,Walter Machado
898460,Wafflesoft
898530,Night Dreams Studio
898540,Night Dreams Studio
898580,Sadetta
898590,Garmory
898650,Wales Interactive
898680,DreamWorldGames
898690,EcoShooter
898740,Dagestan Technology
898760,ImperiumGame
898780,RewindApp
898830,Christian Boman
898930,Jakub Domanski
898940,Zero Imagination Productions
898980,M.I.M
899000,Nerd Herd Games
899020,Por si las moscas
899090,FENGYAPING
899100,Wevery
899180,Gamalocus Studios
899190,Lingtan Studio
899200,Wild River 
899220,Artepi Corporation
899240,VinciGames
899270,Heavenward Games
899290,HyacinthHeart Studio
899340,Owen Bell
899370,Star Legion
899390,SOEDESCO Publishing
899440,BANDAI NAMCO Entertainment
899480,Gilrs Dance studio
899530,Hands!
899540,Tranquility games
899570,Casual.US
899590,Glass Knuckle Games
899610,Archive Entertainment
899620,Umbress Games
899760,橘喵喵
899930,Intergalactic Education LLC
899940,樱
899960,Sam Enright
899970,Sekai Project
899990,Kory Toombs
900010,Modularity
900020,App Business Ventures LLC
900050,GameHouse
900270,Pixelatto
900340,TheBlavas
900370,DIGIDICED
900380,DIGIDICED
900390,Purple Kingdom Games
900790,DillyFrame
901000,Chukobyte
901020,Megaslow Studio
903040,DIGIDICED
903070,gfdsahdgsye7
903150,朵游社
903160,RoBot
903180,Monster Tree
903200,gfdsahdgsye7
903580,Artii Games LLC
903620,WISECAT
903640,Palfrey Games
903670,Star Tactics Team
903680,kjkjkAIStudio
903710,VR Studio
903730,Earthbound Games Ltd.
903740,RewindApp
903760,cbinfosystems
903780,Ouch Giver Games
903790,Speedrobo Games
903830,Broxilia LTD
903850,WIDStudio
904050,Jammin' Rabbit
904130,Ominous Entertainment
904160,WindLimit
904300,OCTET
904310,Restory Studio
904320,StellarXiela
904340,PalveGames
904430,Lazarus Software
904440,Göksan Güner
904500,Evan Hecht
904530,BarelyEntertainment
904540,Lucasfilm
904540,Disney Interactive
904550,Garage Games
904560,Merryacht
904570,Crew Lab
904600,Proximity Games
904680,Sean Baker
904740,Bawu Team
904770,ThiefCat
904780,ImageCode
904800,Henry Dang PRG
904810,Void Calls
904820,EnsenaSoft
904860,indie_games_studio
904890,no_rest
904930,ZekGame
904940,Mia Blais-Côté
904950,LucasGame
904960,Cinematography Database
904990,КиКо
905010,RevolutionGT
905020,crowgames
905060,Bitlock Studio
905090,SilentFuture
905120,Raising Awesome
905130,Roppy Chop Studios
905150,DuCats Games Studio
905180,Mental Interactive
905180,Doorsta
905200,gfdsahdgsye7
905220,Clockwork Pixels Ltd
905230,Star Legion
905260,Switchpilot
905300,Bullid Games
905330,Extra Mile Studios
905350,Snkl Studio
905370,My.com
905380,Zirbry Studio Smart Game
905450,704 Games Company
905460,MAMMOTH
905510, The Idea Software
905590,Gloves of Bobby
905640,VALOFE
905650,Superstruct
905660,"Shenzhen Tanyu Interactive Entertainment Co., Ltd."
905670,FunLimit
905690,Surefire.Games
905790,CasGames
905800,GoodJob
905860,Fury Games Production
905870,Fury Games Production
905880,Fury Games Production
905890,Daniel McCreary
905940,wind
905960,SDC Ventures
906000,Night Dreams Studio
906010,Snkl Studio
906020,Action Portal
906030,DLsite
906050,RewindApp
906110,Llamasoft Ltd.
906120,Llamasoft Ltd.
906160,Laush Dmitriy Sergeevich
906170,Busking Software
906190,Ghost_RUS Games
906200,HypeTrain Digital
906280,CreptsyStudio
906300,Sol Press
906310,Soft Loft Studios
906340,Firehawk Studios
906360,Myarcadegames Studios
906370,Sean Mombourquette
906390,PsychoFlux Entertainment
906450,Firebelley
906480,In Vitro Games
906590,Bmc Studio
906600,Yongjustyong
906650,PAIN Games
906660,Soaphog
906680, Yiming
906730,TsunamiGames
906740,Cydonian Games
906770,"COLOPL, Inc."
906850,KillGame
906880,Alien Jellyfish
906920, Game for people	
906950,Donteco
907000,Team Navigator
907020,Dmitry Azarov
907040,Simple Racing
907050,Bondo Games
907050,Winning Streak Entertainment
907210,Kagura Games
907220,Former Sun
907240,Cloudmoon Studios
907250,XSEED Games
907250,"Marvelous USA, Inc."
907270,Coconut Island Games
907320,"HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO., LTD"
907330,ShiinaYashiro
907350,Triority
907380,Curtel Games
907390,Indovers Studio
907440,Night Dreams Studio
907460,meokigame
907470,NEXT Studios
907560,Prospect Games
907590,Blender Games
907620,Tero Lunkka
907720,Azimuthstar
907770,Convict Games
907820,Two Bits Kid
907900,Elite Games
907950,Lohsoft
907970,Pinta Studios
907970,Jaunt China
908000,Self-Publish
908010,Simon Kaley
908020,NaA Studios
908070,Nomad Games
908090,Agustin Eisman Moreno
908120,W.T.B.
908150,Lachlan Woods
908180,Redox Entertainment Inc
908230,Laush Studio
908260,Repixel8
908310,Grey Reality Studios
908320,Global defense company
908350,Sticky Rice Games
908400,Evil Burgers
908420,Gearbox Publishing
908440,ALU Interactive
908500,liuguowang
908710,WeRVR Studio
908750,Donteco
908830,Wathitdew Record
908840,Flying Mantis Games
908920,INDIEPLAY
908940,スタジオムマ
908950,13-lab
908950,azimut team
908960,Gamebringer
908990,Henteko Doujin
909000,Unreal Gaming
909010,Lizard Hazard Games
909020,We are Huanxiangjin
909080,Rusty Lake
909110,Hernan Caro Vilaburges
909130,vadimalexepta
909170,SmartOliveGames
909190,DuckbearLab
909200,Lazy Gnomes
909220,MobileFusion Apps Ltd
909240,VT Publishing
909270,Fiassink Games
909370,PuzzleSpace
909430,Notus Games Ltd
909480,AFBIK Studio
909490,Televisor
909570,Gamedust Sp. z o.o.
909580,RewindApp
909630,GoldenCrest Games
909780,Labrodex Inc
909830,Pixel Draw
909900,獨立遊戲
910150,Clickteam
910200,Ripknot Systems
910210,ON Reality lab.
910220,Ripknot Systems
910230,Rat Wrath Studios
910250,Ripknot Systems
910260,LB Studios
910320,阿达游戏
910390,Silence Game
910400,Nice Shoes
910450,Perchang
910460,SIGONO INC.
910500,VDimension
910530,VDimension
910540,Cerdeira Guillaume
910590,InArcade
910630,PQube Limited
910660,Saberphrog
910730,FAL Works
910770,ByteErrsLots Games
910850,Shaftesbury Sales Company
910880,Eggcode
910990,Thatcher Productions
911010,Nicey Game
911040,Cheesecake
911050,None
911060,VT Publishing
911090,VT Publishing
911100,Blasted Science
911120,terakorp
911130,Ripknot Systems
911180,Wicked Alley
911210,Creartstudio
911220,JFI GAMES
911230,GGaming
911240,Rice and Pixel Ltd
911260,"CyberStep, Inc."
911270,Laush Studio
911280,VDimension
911290,VDimension
911310,Kz Software
911400,Ubisoft Entertainment				
911480,Digital Dog Games
911520,Oscar K
911550,Soldak Entertainment
911580,RaafOritme
911640,Racing Thought Studios
911690,SimProse Studios
911760,Fratboy Entertainment
911880,Russian Pirates
911950,Whalesoft Entertainment
912020,Electrical Eagle
912070,IO Games
912110,N-Tri Studio
912120,70:30
912130,vadimalexepta
912190,AFBIK Studio
912210,QUIKIN Games
912250,PixelKiln
912300,gfdsahdgsye7
912360,Ryan Silberman
912370,PrinceXI
912390,Great Helm
912420,Jack The Creative
912500,Stand Off Software
912520,TigerQiuQiu
912560,SignSine
912580,Team.WM
912590,Seaborgium Entertainment
912600,Artur Berkowski Berobasket
912650,Wales Interactive
912660,Framefield GmbH
912680,Rock Path Collective
912730,ESAT
912760,Bullid Games
912790,Nidal alshawwaf
912810,Emilex Gaming
912820,Cloaz Studio
912890,StarSystemStudios™
912930,Something2
913000,Sander Juss
913010,Argent Games
913090,Chris Antoni
913100,Bolder Games
913110,utStudio
913120,SilverBlade
913150,ImperiumGame
913160,JasmineSummer  Project
913180,WhackAKey Games
913210,HouseLife
913220,Nekyau
913250,Mimic
913260,SilentFuture
913270,HDamas
913280,FastGame
913300,Nekyau
913310,Nekyau
913340,Pro Strategy Games
913420,Blue Palm Studio
913450,Sol Press
913500,Lockvia Studios
913520,Dagestan Technology	
913550,Aikesi
913570,Drymir
913590,Paul Schneider
913600,ZeroByter Games
913640,Dagestan Technology
913650,InArcade
913660,InArcade
913670,InArcade
913690,Bill Ricardi
913710,Fabio Cunha
913770,Wanana Games
913820,Zever Games
913830,Andrew Chuprina
913840,James C Gray
913850,Dystopia Interactive
913890,Creative Black Chair
913910,0Cube
913960,Nekyau
913970,Tuomo's games
914000,vidiludi games and entertainment
914030,B. Braun
914050,Game Alchemists
914070,Casual.US
914090,DLsite
914130,Casual.US
914140,RewindApp
914150,Nekyau
914160,Quiet River
914170,MoFunZone Inc
914180,Alternative Software Ltd
914190,Roxra
914200,Alternative Software Ltd
914220,Ripknot Systems
914230,Bullid Games
914240,Great Lake Games
914250,ESAT
914260,Room710Games
914290,Eren Aydin
914320,Scary Bee LLC
914330,Zotdinex
914350,Hellmade Games
914390,BajoGames
914400,Vanl
914430,Rob Jinman
914450,SpinVR
914480,Naughty Children at Play
914500,WoahStudiosus
914510,Team Reset
914610,VT Publishing
914620,Rati Wattanakornprasit
914630,App Business Ventures LLC
914680,5th VR
914690,КиКо
914700,O'olBlue Inc.
914850,Outlawed Games
914850,Ecchi Empire
914900,Anamik Majumdar
914980,IDALGAME
915020,meokigame
915060,C.A.Withey
915080,Mike Daas
915120,Dikobraz Games
915140,HitPoint Studios Inc.
915160,Ghost_RUS Games
915190,SpeedFrame
915300,Droid Riot
915360,SLASH
915380,Emakestudio
915420,Tim Veletta
915430,1MP
915440,Sourabh P Hamigi
915460,Magnolia Art
915540,HITCLE.COM
915560,MangaGamer
915570,Green Pepperoni Software LLC
915580,Gameloft
915600,Tendogames
915710,Aksys Games
915720,Session Seven Team
915730,Petroallah
915760,Toxic Sasquatch LLC
915770,Whitway Studios
915820,Dynamic zero
915930,Zarbuz
915950,Renan Miguelote Vianna
915960,Softwaves Dist.
916010,Pomp Life Studios
916040,icefill
916050,indienova
916060,Frontwing USA
916120,Ninja Whale Studios
916130,Westdeutscher Rundfunk Koeln
916150,VBS
916160,Artifex Mundi
916270,Naarassusi Publisher
916290,HelixFox Games
916320,Gronzragüer Games
916370,Tempo Wizard
916380,SunkenFish
916390,Innolabs
916470,Use Your Head - Games
916510,GGaming
916540,Thor Gaming
916620,Tilted Reality
916630,Metal Fox
916640,Metal Fox
916700,Dagestan Technology
916710,Dagestan Technology
916780,Root121 Games
916820,BEKoshi
916860,Ripknot Systems
916880,Ripknot Systems
916900,Paper House
916910,WarWolfWorks
916930,Rocketeer Games Studio LLC
916940,拇指游玩
916950,PigeonDev
916960,Bubble Studios
916970,sheissun
916980,Wonderbox Games
917000,SEKTOR GAMES
917050,Wastelands Interactive
917200,Afeel inc
917220,"Monarchy Media, LLC"
917240,JMC Games
917290,Green Dinosaur Games
917550,Softwaves Dist.
917600,FourthPixel
917610,Akash Balloo
917660,Atriagames
917680,npckc
917690,CHARON
917760,TheElvenTale Games
917770,Andwhy
917800,SoloProduction
917810,Jeshawn Chrite
917850,Clockwork Origins
917870,WubsGames
917910,Grevicor
917920,Studio Egg Roll
917990,KOEX studio
918060,ultale game production
918070,Snkl Studio
918080,Metal Fox
918120,Mia Blais-Côté
918130,Mia Blais-Côté
918140,Mia Blais-Côté
918170,Nicholas Pellegrino
918180,Laush Studio
918260,Ghost_RUS Games
918300,Peter Manfreda
918320,WhackAKey Games
918380,Choice of Games
918430,Sinkhole Studio
918440,Pudding
918480,Incandescent Workshop LLC
918500,Chemical Bolt
918530,Stirfire Studios
918550,Henrico
918590,UniSoft Games
918610,ElMaHeGames
918620,ENC Games
918670,Grey Alien Games
918680,Classic Game Software
918690,Rockbyte
918720,"Brahn Communications, Inc."
918740,Dmitriy Mamaev
918820,Unbound Creations
918870,Nord GS
918880,Ahndong Studio
918900,Girls Dance Studio
918990,4188
919040,Zero Flag
919150,NikuTreat
919160,Blue Entropy Studios
919170,Osgoode Media
919200,battle fire studio
919220,Blaster
919240,LydGameStudio
919300,Wolfgangis
919320,The Revills Games
919370,"POCKET PAIR, Inc."
919560,Educational Games
919610,XiaogengXu
919690,Cloaz Studio
919890,Hyper Combo Studio
920190,Charlie Behan
920200,RhinoGearz
920280,Alex Ilitchev
920450,ProjectKlowd Game Studios
920460,RewindApp
920500,RiftBreak Software
920510,Hubiao
920520,ZOV GAME STUDIO
920550,SimpleLogic
920580,Kajak Games
920620,Daltair
920640,Emitters
920660,DRUNKEN APES
920670,DRUNKEN APES
920680,Tower Games
920690,Freejam
920700,Music Breath
920710,BigBro Games
920770,Spinix Games
920780,GraphXGames
920800,GrowFall Studios
920810,Atriagames
920820,VDO Games
920830,Atriagames
920850,Atriagames
920860,Atriagames
921050,Sylph
921060,Gameloft
921070,Norrman Brothers
921390,Snail Games
921420,Two Too Many
921430,WarMachine
921450,Gorilla Tactics
921500,Kevin Yang Games
921520,CTN Design
921590,Square Enix
921630,bilibili
921690,"Good Game Studio Co., Ltd."
921700,Cold Pressed Games
921710,Kazakov Oleg
921730,Nuclear Box
921740,Libredia Entertainment
921770,DimleTeam
921780,RYM GAMES
921850,Dead Peach
921920,StalkerAlex...
921960,Kynoa SA
921970,Prime Studios
922060,Daniel Jeanneau
922080,80Arcade
922090,Tero Lunkka
922130,Ripknot Systems
922140,Game for people
922150,Artur Petrov
922220,Mushroom Games
922250,612 Games
922250,Flying Tiger Entertainment
922320,Fun Games For Free
922400,Longbow Games
922410,Choice of Games
922450,Mercator
922460,Trilum Studios
922460,RSPCA
922470,Chronic Vagrant
922510,meokigame
922520,WJLEGAME
922530,Intaglyph
922550,Axel Sonic
922560,Motivation Game Studio
922590,LPS-Interactive
922630,Star Vault AB
922700,Crisp App Studio
922810,Common Visual Entertainment
922880,Winterflood
922920,StelloHexis
923030,Michael Crabbs
923050,Indie
923080,HUNTERS
923120,TSN Entertainment
923130,AK Sommerville
923180,迷茫的菜鸟
923240,Tero Lunkka
923260,Afterburn
923370,Not-So Classic Games
923400,16air
923420,CG Creations
923460,"Collective Learning group, The MIT Media Lab, NHK"
923470,Dymchick1
923480,Boogygames Studios
923500,Melancholic Nights Studio
923550,CaveBoy36
923590,Sandspire Interactive
923650,Pixel Whale
923670,WaxSkink
923690,LinkUp Games
923710,Lucid Silence Games
923730,meokigame
923790,The Commander
923810,MoeNovel
923840,Gamera Game
923880,Take Top
923890,SakuraGame
923900,"TALESSHOP Co., Ltd."
924020,Microlith Games
924040,Educational Games
924090,Ghost_RUS Games
924100,34BigThings srl
924280,Rizme
924310,Luke Sanderson
924360,Michael Seaholm
924370,ShotX Studio
924460,Space Banana Studio
924500,Chen Jin
924540,轻文
924560,AKV7
924650,"Mediascape Co., Ltd."
924670,Atomic Fabrik
924670,Cristian Manolachi
924710,Lightning Zebra
924780,ROSEVERTE
924790,Indiegma
924800,Immersive VR Education PLC
924810,upjers
924870,AlexHoratio
924900,Erow.Dev
924940,Wonder Games
924960,The Strike Team
925040,meokigame
925060,Dikobraz Games
925070,Dikobraz Games
925090,Autumn VR 
925170,VRtical Interactive
925280,T_T Games
925340,ebi-hime
925360,Malika K. LLC
925360,Zombie's Delight Studio
925370,felipejoys
925440,凝冰剑斩
925470,SakuraGame
925490,Laush Studio
925520,Think Inside The Box
925540,polytanQ
925550,Invictus Games Ltd.
925630,vadimalexepta
925670,ZOV GAME STUDIO
925690,Kerim Kumbasar
925700,Lucid Dreaming
925900,Mad Mimic
925910,Dymchick1
925930,Cyan Worlds
925930,Ubisoft
925940,Cyan Worlds
925940,Ubisoft
926010,Operation Games
926070,Big Fish Games
926090,Big Fish Games
926140,Delve Interactive
926170,Studio Goya
926240,Hakagame
926250,Henez
926310,豆干叠叠木
926350,"Mindware Co.,Ltd."
926370,Toshihiko Kikuchi
926410,SergioPoverony
926440,The Revills Games
926470,Deniz Kayacan
926480,Silverwing Productions S.L.
926490,Zatun
926520,Asmodee Digital
926610,Fyn Games
926720,Lenovo Ukraine
926810,Madbox Entertainment
926820,Onlyjoy`s production
927050,Merlin Beer
927080,ShenTzu Games
927190,KX Games
927250,NEXT Studios
927270,Crows Crows Crows
927310,清之鸣
927580,(STCG) Smoker The Car Game
927670,Cardinal Game Studio
927810,NeXToNe
927840,Ultimate Games S.A.
927840,PlayWay S.A.
927850,Opendream
927860,Different Game Studio
927890,GirlGame
927930,StEaMPuNk GaMeS
927970,Swift Limit Games
927990,byolivierb
928060,Pirotexnik
928130,Mr.Purple
928140,Laush Studio
928160,Elijah Goering
928170,OctoBox Interactive
928180,Faritengames
928230,Blueshift Media
928300,Sander Bos
928350,Perfect Acorn
928370,PsychicParrot
928390,"Tozai Games, Inc."
928460,GameHouse
928520,SmallSqurriel
928610,Blender Games
928620,AYE Technology
928660,Smokey Moose Games
